chat_id,baseline/test,agent_name,promise_to_pay,promise_amount
vCy8HZF,baseline,Bryan Murphy,1,370.97
313LK3R,baseline,Cam Woods,0,N/A
Y8XZn7S,baseline,Cam Woods,1,282.23
rISaA90,baseline,Cece Turner,0,N/A
nbXjGzR,baseline,Cam Woods,1,901.24
XF55ny2,baseline,Cece Turner,0,N/A
U9euZjpjaZ,baseline,Cam Woods,0,N/A
kLP7f4Z,baseline,Cece Turner,0,N/A
pWBse46,baseline,Cam Woods,1,57.62
a2qk5vZ,baseline,Cece Turner,0,N/A
8N35pRC,baseline,Cam Woods,0,N/A
973K126,baseline,Cam Woods,1,208.67
S3QXt4nU6B,baseline,Cam Woods,1,606.07
v0ENf80,baseline,Cam Woods,0,N/A
7Es8v24,baseline,Bryan Murphy,0,N/A
k7WKd5N,baseline,Cece Turner,0,N/A
huYgNCc51p,baseline,Cam Woods,0,N/A
4c8jQKP,baseline,Cece Turner,0,N/A
L3tfQU0,baseline,Cece Turner,0,N/A
SmUAG46,baseline,Bryan Murphy,0,N/A
Ekp5Gc8,baseline,Cam Woods,0,N/A
i2lG269,baseline,Cam Woods,0,N/A
ytGLT4yozb,baseline,Cece Turner,0,N/A
Gi5R7hZ,baseline,Cece Turner,0,N/A
78c1B4v5hF,baseline,Cece Turner,1,586.19
5OVF30I,baseline,Cece Turner,0,N/A
Cv6f0a8,baseline,Cam Woods,1,283.56
U5UN0VE,baseline,Cece Turner,0,N/A
BQoI018,baseline,Cece Turner,0,N/A
eBc8HFecGW,baseline,Cam Woods,0,N/A
4K9BxX5,baseline,Cam Woods,0,N/A
54XE0N8,baseline,Cam Woods,1,417
Mwg56L4,baseline,Bryan Murphy,1,727.37
L387zQdG7A,baseline,Cam Woods,0,N/A
5P7I5oa727,baseline,Bryan Murphy,1,469.27
F8Y7n27,baseline,Cam Woods,1,627.83
P0WwpUmaa2,baseline,Cam Woods,0,N/A
mz0y6K0,baseline,Bryan Murphy,0,N/A
dFEbixxbvX,baseline,Bryan Murphy,1,966.25
MfkrJ58,baseline,Bryan Murphy,1,4.24
K76CK3U,baseline,Bryan Murphy,1,867.17
x8JKyi1,baseline,Bryan Murphy,1,972.57
rKQZC8E,baseline,Cece Turner,0,N/A
0A37ndiEf4,baseline,Cece Turner,0,N/A
54LEuRiGSY,baseline,Cece Turner,0,N/A
6LODcxA,baseline,Bryan Murphy,1,416.67
Nj7t946,baseline,Cece Turner,0,N/A
Y0eoA2iKJK,baseline,Cece Turner,0,N/A
7JTU8llPn7,baseline,Cece Turner,1,338.53
9dH09hyYfV,baseline,Cam Woods,0,N/A
KF5hl91,baseline,Bryan Murphy,1,688.89
aaomF3eot9,baseline,Cam Woods,1,109.45
fOqi040,baseline,Cece Turner,0,N/A
W4xV7xG,baseline,Bryan Murphy,1,717.77
11dxz2U,baseline,Bryan Murphy,1,389.63
Jmf7THsVuw,baseline,Bryan Murphy,0,N/A
y58L0RA,baseline,Cam Woods,0,N/A
AR0x4g3,baseline,Bryan Murphy,1,706.7
g79gFDb7L5,baseline,Bryan Murphy,1,914.97
hQ4yar8,baseline,Bryan Murphy,1,572.09
BaxV5eF,baseline,Cece Turner,0,N/A
GCHod6zW1B,baseline,Bryan Murphy,1,215.01
k9Tss72,baseline,Cam Woods,1,410.27
9Ty16Y1,baseline,Bryan Murphy,1,347.74
cRUFociL7z,baseline,Cece Turner,0,N/A
x9B011H,baseline,Bryan Murphy,0,N/A
saG1y6O,baseline,Bryan Murphy,1,629.49
8G77q6J,baseline,Cece Turner,1,776.13
ccgN761,baseline,Bryan Murphy,1,821.15
OnG1Lm4,baseline,Cam Woods,1,703.72
PFxymGi3VK,baseline,Bryan Murphy,1,992.23
9FBbv1Y,baseline,Cam Woods,0,N/A
XcZ34I2,baseline,Cece Turner,1,241.42
59Cw3N9,baseline,Cam Woods,1,476.51
E0aFPN5,baseline,Cece Turner,0,N/A
J5H07B9,baseline,Cece Turner,0,N/A
gF8K0TH,baseline,Cam Woods,1,565.14
Lov08vV,baseline,Cece Turner,0,N/A
YAHBDE5,baseline,Bryan Murphy,1,285.95
7Wwl03edHs,baseline,Cece Turner,0,N/A
bJ0rRD3,baseline,Cam Woods,0,N/A
QErwN3nU1v,baseline,Cam Woods,1,429.93
77mu4yx1Yd,baseline,Cam Woods,0,N/A
8y9a0bku9S,baseline,Cam Woods,1,166.09
u8bKi2J,baseline,Bryan Murphy,0,N/A
7IOKK8Q,baseline,Cam Woods,1,865.9
Xxme1xZ,baseline,Bryan Murphy,1,769.45
6L6Trh6,baseline,Cece Turner,1,142.97
oJ9z5h6,baseline,Bryan Murphy,1,534.31
6O71cNB,baseline,Cam Woods,1,933.77
70casRmkMO,baseline,Bryan Murphy,1,72.78
Mr6Vo39,baseline,Cece Turner,0,N/A
Prhs0wB,baseline,Cece Turner,0,N/A
54W0EGB,baseline,Bryan Murphy,1,836.24
jH49p51,baseline,Cam Woods,0,N/A
IKptggR,baseline,Cece Turner,0,N/A
6msh81U,baseline,Cam Woods,1,233.52
xmg9ckJ,baseline,Cece Turner,0,N/A
84ZWC74,baseline,Cece Turner,0,N/A
2Lwk0cZ,baseline,Cece Turner,1,203.32
m3Kv9G3,baseline,Cam Woods,1,920.95
6M6YxgY,baseline,Cece Turner,0,N/A
4nLOABdn7N,baseline,Cece Turner,0,N/A
34uz6fipCI,baseline,Bryan Murphy,0,N/A
QJAqRAz3Wn,baseline,Bryan Murphy,1,154.1
GxPF35loPv,baseline,Cam Woods,0,N/A
jnLz4OZ,baseline,Cece Turner,1,212.72
2UN3bThvPb,baseline,Cece Turner,0,N/A
qNk65jft03,baseline,Bryan Murphy,0,N/A
LLXNj80,baseline,Cam Woods,0,N/A
P776147,baseline,Cece Turner,0,N/A
8JNaSfA,baseline,Cece Turner,0,N/A
x3B9s04,baseline,Cece Turner,0,N/A
MIItC3v07Z,baseline,Bryan Murphy,1,142.07
7zhZMb1,baseline,Bryan Murphy,1,66.07
ae6M1u8,baseline,Cece Turner,0,N/A
Rv04uBX,baseline,Cece Turner,1,985.22
wHK10piCAt,baseline,Cece Turner,0,N/A
6Gg6080,baseline,Bryan Murphy,0,N/A
99j1z5T,baseline,Bryan Murphy,0,N/A
GQKDqKP,baseline,Bryan Murphy,0,N/A
j2xX21rjbY,baseline,Cam Woods,1,155.97
F06LM6fr2t,baseline,Cece Turner,1,393.89
cR4zg15,baseline,Cece Turner,0,N/A
LP1uN61,baseline,Cece Turner,0,N/A
yc1qUHD,baseline,Bryan Murphy,1,541.2
X2pxyQsZ09,baseline,Cam Woods,0,N/A
PlzHw3mNWo,baseline,Bryan Murphy,0,N/A
HE7DlN4,baseline,Cam Woods,1,233.74
3wx5O93,baseline,Cam Woods,0,N/A
60s47G7,baseline,Cam Woods,1,124.98
24QRN61,baseline,Bryan Murphy,1,154.03
x91P3A4,baseline,Bryan Murphy,0,N/A
6KV97PJ,baseline,Cece Turner,0,N/A
2cDo704,baseline,Cece Turner,0,N/A
uIRbvFbIZV,baseline,Cam Woods,0,N/A
TKkE9jV,baseline,Cece Turner,0,N/A
30eSdv0,baseline,Cece Turner,0,N/A
1O9Lk73,baseline,Cece Turner,0,N/A
f02euiT,baseline,Cece Turner,0,N/A
vnyAa07,baseline,Bryan Murphy,0,N/A
dVMbhMdTsU,baseline,Cam Woods,0,N/A
lI0E47J,baseline,Cece Turner,0,N/A
N4RsjTZ,baseline,Cece Turner,0,N/A
G9O68gJ,baseline,Cece Turner,0,N/A
Ae7Ij6kWI3,baseline,Cece Turner,0,N/A
5sgRa0K,baseline,Bryan Murphy,1,876.18
UtYo0b6,baseline,Bryan Murphy,0,N/A
69Wws5wMZT,baseline,Bryan Murphy,1,173.28
ByCnY7Q,baseline,Cam Woods,0,N/A
CZsMcCwh54,baseline,Cece Turner,0,N/A
i2hrJVpF7x,baseline,Bryan Murphy,1,865.43
43kE9CY,baseline,Bryan Murphy,1,438.29
p0nKGS2,baseline,Cam Woods,0,N/A
FH962rF,baseline,Bryan Murphy,0,N/A
DM7OzME,baseline,Cam Woods,1,914.58
v40i4YK,baseline,Bryan Murphy,0,N/A
ocTDJYD,baseline,Cam Woods,0,N/A
UoZvEQgbqk,baseline,Cam Woods,0,N/A
MRmnef5,baseline,Cece Turner,0,N/A
33i5VRm4Dv,baseline,Cam Woods,0,N/A
B0bnIwiqs4,baseline,Cece Turner,0,N/A
hF6A8Mnjs6,baseline,Cam Woods,0,N/A
0L3t959,baseline,Bryan Murphy,0,N/A
Y4aq6DV,baseline,Cam Woods,1,122.23
od6gkeyrt1,baseline,Cece Turner,0,N/A
CFx8gk1,baseline,Bryan Murphy,1,813.59
H0G72ZhpWN,baseline,Cece Turner,0,N/A
ja800QL,baseline,Cam Woods,1,351.07
5c6c0q1,baseline,Bryan Murphy,0,N/A
2N7Ji9A,baseline,Cece Turner,0,N/A
Chftrid1yP,baseline,Cam Woods,0,N/A
bBT2xx5,baseline,Bryan Murphy,0,N/A
NyqPKt8,baseline,Bryan Murphy,0,N/A
qZ3hm9F,baseline,Cece Turner,0,N/A
EcA5dX4,baseline,Cam Woods,0,N/A
Gd6Mg7huE7,baseline,Bryan Murphy,1,893
GzY1Y9A,baseline,Bryan Murphy,0,N/A
s7zy43lCb2,baseline,Cece Turner,0,N/A
N6X6KLN,baseline,Cece Turner,0,N/A
v8vZ4G4,baseline,Cece Turner,0,N/A
8NX8sGeZ3o,baseline,Bryan Murphy,0,N/A
hEA1Vzwq93,baseline,Cece Turner,0,N/A
yU3q6WN,baseline,Cam Woods,0,N/A
L5yVLD0,baseline,Cam Woods,0,N/A
4GXYlnB,baseline,Cece Turner,0,N/A
1L50X2j7IE,baseline,Cece Turner,0,N/A
T7bYO42,baseline,Bryan Murphy,1,685.48
V986OM0,baseline,Bryan Murphy,1,112.31
4gs6o42,baseline,Bryan Murphy,1,876.62
8oT0LneMVk,baseline,Bryan Murphy,1,505.04
82353Fv8sP,baseline,Cece Turner,0,N/A
7GVlIsE,baseline,Bryan Murphy,0,N/A
L3d5xSB,baseline,Cece Turner,0,N/A
99vmXN4,baseline,Cece Turner,0,N/A
L17MBbjN1e,baseline,Cam Woods,0,N/A
CU36nXg84H,baseline,Cam Woods,0,N/A
6YZ3nHE,baseline,Bryan Murphy,1,509.86
8s6kSWnC43,baseline,Cece Turner,0,N/A
a32HVP7,baseline,Cam Woods,0,N/A
doY3w8yNIO,baseline,Cam Woods,0,N/A
8Lv5957,baseline,Cam Woods,0,N/A
e5K2jz4,baseline,Bryan Murphy,1,21.98
3V3ayFJ,baseline,Bryan Murphy,1,434.59
T24fYY1,baseline,Cece Turner,0,N/A
TUB233X,baseline,Cece Turner,0,N/A
8YI1fbp1Xi,baseline,Bryan Murphy,1,642.26
7S6O5pU,baseline,Cam Woods,1,449.7
cErZ8WL,baseline,Cece Turner,0,N/A
EI19F4rha3,baseline,Cece Turner,0,N/A
8zgHvre9N4,baseline,Bryan Murphy,1,25.11
ApQv08yN08,baseline,Cece Turner,0,N/A
nS2D00X,baseline,Cece Turner,0,N/A
F8mplp6,baseline,Cam Woods,0,N/A
xU55ju0,baseline,Cece Turner,1,593.58
mQZolCN,baseline,Cece Turner,0,N/A
X2WZvR5,baseline,Cece Turner,1,427.29
68vP0s0,baseline,Bryan Murphy,1,428.86
1s1Y45L,baseline,Bryan Murphy,1,727.15
vj1Sd89,baseline,Cam Woods,1,967.02
WpaWulsJ0X,baseline,Bryan Murphy,0,N/A
YHX0N3n3pl,baseline,Cece Turner,0,N/A
0hj0f8D,baseline,Cece Turner,0,N/A
RgK17W5,baseline,Cece Turner,1,574.56
4yL6m42,baseline,Cam Woods,0,N/A
FJ3U5IA,baseline,Cam Woods,0,N/A
Y7Dr4pV,baseline,Bryan Murphy,1,493.66
091dJQipU3,baseline,Cam Woods,1,761.56
sD50406,baseline,Bryan Murphy,1,185.49
8HZFiAaeTg,baseline,Bryan Murphy,1,667.42
9vneqaJ,baseline,Bryan Murphy,1,32.99
s7EA30S,baseline,Cece Turner,1,967.97
QI6VyuI,baseline,Bryan Murphy,0,N/A
6H9GXFgIc2,baseline,Bryan Murphy,1,205.31
zv8Y29P,baseline,Bryan Murphy,0,N/A
9v3LyvhqRe,baseline,Cam Woods,1,291.06
D1oDCWfjP3,baseline,Bryan Murphy,1,700.58
1oE90Bu59w,baseline,Cece Turner,0,N/A
E0xGS68,baseline,Bryan Murphy,1,580.46
wV5n6cJ,baseline,Bryan Murphy,1,525.92
IeKMnH7,baseline,Cam Woods,1,749.2
Q5uwiebRC0,baseline,Cece Turner,0,N/A
Bz0Mc9p6fh,baseline,Cece Turner,0,N/A
ywFpEbkjzn,baseline,Bryan Murphy,1,675.52
sc7C43T,baseline,Cam Woods,0,N/A
iThd5KY,baseline,Cam Woods,0,N/A
sO8nhk0,baseline,Cam Woods,1,90.55
y28knJR,baseline,Cam Woods,1,775.56
yXeuC0nzoc,baseline,Cece Turner,0,N/A
ysZ72k2,baseline,Cam Woods,0,N/A
xP6Tvs2,baseline,Bryan Murphy,1,660.63
PK0w5l7,baseline,Cece Turner,0,N/A
W5tK28I,baseline,Bryan Murphy,0,N/A
RYP8lBwf74,baseline,Cece Turner,0,N/A
rPP4k2F,baseline,Bryan Murphy,1,409.54
7IBE2H9,baseline,Bryan Murphy,0,N/A
pnBp1yab53,baseline,Bryan Murphy,1,95.08
mV5pqYl893,baseline,Bryan Murphy,1,230.16
1F9KpvV,baseline,Cece Turner,0,N/A
UOO8UzW,baseline,Cece Turner,0,N/A
XqN66bK,baseline,Cam Woods,0,N/A
7lQd9K7,baseline,Cam Woods,0,N/A
YF0WNVY,baseline,Cam Woods,0,N/A
x4W8mO4,baseline,Cam Woods,0,N/A
h8z3q23,baseline,Cam Woods,0,N/A
I469OlQ,baseline,Bryan Murphy,0,N/A
IEgC22kiA5,baseline,Bryan Murphy,0,N/A
Li27V4W,baseline,Cece Turner,0,N/A
k114RjK,baseline,Cam Woods,1,685.76
1wEwYLH,baseline,Bryan Murphy,0,N/A
Es3G92aBug,baseline,Cam Woods,1,731.35
TCw1ClB,baseline,Cam Woods,0,N/A
RZa4yXJ,baseline,Cam Woods,1,755.78
7dB9LB7,baseline,Bryan Murphy,1,389.37
WbMO289,baseline,Cece Turner,0,N/A
a4ms959,baseline,Cece Turner,0,N/A
AZ95xpp2TV,baseline,Cam Woods,0,N/A
x3F4N03,baseline,Cam Woods,1,329.26
ds88PrX,baseline,Cam Woods,1,725.8
GoH2Fwktmc,baseline,Cam Woods,1,855.5
x7l3t8yCX9,baseline,Bryan Murphy,1,89.35
Cd086cU,baseline,Cam Woods,0,N/A
O86Ri89,baseline,Bryan Murphy,1,123.14
d5DU861,baseline,Cece Turner,1,131.93
KfsWG9p0ew,baseline,Cam Woods,0,N/A
7u98F0nd8R,baseline,Cam Woods,0,N/A
Qt7CUr1,baseline,Cece Turner,0,N/A
URoDfImIw2,baseline,Cece Turner,0,N/A
aP9y3CB,baseline,Cece Turner,0,N/A
45oE064,baseline,Cam Woods,0,N/A
GL0S76g2Gc,baseline,Bryan Murphy,1,589.05
FH47X71,baseline,Cece Turner,0,N/A
OjO5FY9,baseline,Bryan Murphy,1,883.11
m7j702A,baseline,Cece Turner,0,N/A
L4GZU77,baseline,Bryan Murphy,1,887.88
L7386HQ,baseline,Cam Woods,1,813.86
H9lT27X,baseline,Bryan Murphy,1,478.77
sUbMJNsD09,baseline,Cece Turner,0,N/A
q04J9nU,baseline,Cam Woods,0,N/A
3ngO34C,baseline,Bryan Murphy,1,252.52
ZQRY5xW,baseline,Cece Turner,0,N/A
0b2nZ1B,baseline,Bryan Murphy,0,N/A
Y7Gc8j7,baseline,Cece Turner,0,N/A
jl8Vd8S,baseline,Cam Woods,0,N/A
pUju93I,baseline,Bryan Murphy,0,N/A
72AAU97,baseline,Cam Woods,1,755.68
9UB9E42,baseline,Bryan Murphy,1,431.47
3sb8858,baseline,Cece Turner,0,N/A
y585QA7,baseline,Bryan Murphy,0,N/A
6VMHuZak4M,baseline,Cam Woods,1,308.52
3831xN5,baseline,Bryan Murphy,1,62.59
gRo6xAet8P,baseline,Bryan Murphy,1,651.73
a230VY8,baseline,Bryan Murphy,1,817.62
R28pMtZ,baseline,Cece Turner,0,N/A
s4zFZH4,baseline,Bryan Murphy,0,N/A
Vm8288g00B,baseline,Cece Turner,1,154.77
CtHhDnV,baseline,Cece Turner,0,N/A
lWsu44P,baseline,Cam Woods,0,N/A
7V6I402,baseline,Bryan Murphy,1,722.35
pk7dXSC,baseline,Cam Woods,1,917.14
gEcqG4Y,baseline,Cam Woods,1,226.46
HWsdsw6,baseline,Bryan Murphy,0,N/A
Dawp3oyQ88,baseline,Cece Turner,0,N/A
b5208EE,baseline,Bryan Murphy,0,N/A
n6Ss6x9,baseline,Cece Turner,0,N/A
J7qbj8z38D,baseline,Bryan Murphy,1,556.93
n3UH4O6,baseline,Cam Woods,0,N/A
izU8RmrCX5,baseline,Cam Woods,0,N/A
KEIEREkuDm,baseline,Cece Turner,0,N/A
SPS5cbfyCB,baseline,Cam Woods,0,N/A
O1qUYF8,baseline,Cece Turner,1,21.01
G3zNH1bn0W,baseline,Cece Turner,0,N/A
jgDj9J9,baseline,Cam Woods,0,N/A
H2yQ64rlnG,baseline,Bryan Murphy,1,528.61
wckC5yX,baseline,Cam Woods,0,N/A
Vs33hDa38R,baseline,Bryan Murphy,1,837.26
4Z2D5DB,baseline,Cam Woods,1,175.24
Q3F0v36,baseline,Cece Turner,0,N/A
5L1Sy83,baseline,Cece Turner,1,974.06
KHTX4OpPc1,baseline,Bryan Murphy,1,623.15
yx1VEh8,baseline,Cece Turner,0,N/A
jI6iJjQ,baseline,Bryan Murphy,1,1.3
fDFLl72,baseline,Cam Woods,1,157.93
5otJJg8,baseline,Cece Turner,1,644.7
2nSyv50,baseline,Cam Woods,1,151.07
8g9O5ms0sn,baseline,Cam Woods,0,N/A
IYfNlmjYd0,baseline,Bryan Murphy,1,475.14
37mo7Yup45,baseline,Cam Woods,1,775.81
KSX9s1zdTb,baseline,Cece Turner,1,987.68
l84SN63,baseline,Cam Woods,0,N/A
vHv66m0,baseline,Cece Turner,0,N/A
d3yXRW5,baseline,Cam Woods,0,N/A
0eM21d0,baseline,Cece Turner,0,N/A
4WvIucD,baseline,Cece Turner,0,N/A
72Kd13mSPP,baseline,Bryan Murphy,1,65.14
9566fQsb1i,baseline,Bryan Murphy,1,609.38
4uIpk21,baseline,Bryan Murphy,1,493.19
ZL000p2,baseline,Cam Woods,0,N/A
20u9hpeVae,baseline,Cece Turner,0,N/A
SDBVH1O,baseline,Bryan Murphy,0,N/A
kOpX2w1,baseline,Bryan Murphy,0,N/A
1Jz16GV,baseline,Bryan Murphy,1,206.01
J071BQ3,baseline,Cece Turner,0,N/A
I4k7Iv2,baseline,Cam Woods,1,3.33
5K19Iv1,baseline,Cece Turner,0,N/A
RCJpA3jhy3,baseline,Bryan Murphy,0,N/A
2vbhNRQ,baseline,Bryan Murphy,0,N/A
9dDg1P8,baseline,Bryan Murphy,1,782.3
5CFm8qx0ar,baseline,Cam Woods,0,N/A
Pi80GnR,baseline,Cece Turner,0,N/A
8F52vM7,baseline,Cece Turner,0,N/A
dE4awVO,baseline,Cece Turner,0,N/A
LgVbj5X,baseline,Cam Woods,1,87.91
20P5Iyv188,baseline,Cam Woods,0,N/A
Fd0s8DE,baseline,Cam Woods,0,N/A
58Hk28zcoN,baseline,Cam Woods,0,N/A
c22Q6sY,baseline,Cam Woods,1,589.86
KOw0mw5,baseline,Cece Turner,1,278.22
Oh35J73,baseline,Cece Turner,0,N/A
Sq5Q9AH,baseline,Cece Turner,0,N/A
s6AwwsK,baseline,Cece Turner,0,N/A
D3234nqbQD,baseline,Cece Turner,1,504.06
FdHB2Xi5g3,baseline,Cece Turner,0,N/A
69We9M9,baseline,Cam Woods,0,N/A
M35H4rZ,baseline,Bryan Murphy,1,894.32
2TV74rQ,baseline,Cece Turner,0,N/A
Vi5WXT9,baseline,Cam Woods,1,229.21
shJ85Q1,baseline,Bryan Murphy,1,700.77
107ZP2fD8V,baseline,Cece Turner,0,N/A
037IRwj1zZ,baseline,Cece Turner,0,N/A
I6j1HkX,baseline,Bryan Murphy,0,N/A
n5uuiFD,baseline,Bryan Murphy,0,N/A
gJ3YM1x64I,baseline,Cam Woods,1,992.32
26V5Yqifn9,baseline,Cece Turner,0,N/A
r4PD55E,baseline,Cece Turner,0,N/A
2EW58B3,baseline,Cam Woods,0,N/A
A5yr1Uyxda,baseline,Cece Turner,0,N/A
cCb1S2fLRB,baseline,Cece Turner,0,N/A
Qy63o8U,baseline,Cece Turner,0,N/A
g7Dm3f3,baseline,Bryan Murphy,1,988.44
twtb4R8,baseline,Cam Woods,1,539.75
t5ywQ4z0E1,baseline,Cece Turner,0,N/A
Tf8m90kw3t,baseline,Bryan Murphy,0,N/A
S399zZ4,baseline,Cam Woods,1,202.07
4a2r982,baseline,Cam Woods,0,N/A
8RvtqZ1,baseline,Bryan Murphy,1,955.68
288CjuW,baseline,Cam Woods,0,N/A
az68Elqt2e,baseline,Bryan Murphy,0,N/A
404kwN7,baseline,Cece Turner,0,N/A
0IQn2SJ,baseline,Bryan Murphy,1,499.53
8fhYv39,baseline,Cam Woods,1,885.99
y5i3lt0,baseline,Bryan Murphy,1,421.54
s5775SuFJ9,baseline,Cam Woods,1,467.15
Y9N8td8,baseline,Bryan Murphy,0,N/A
VpQnX8D,baseline,Bryan Murphy,1,758.77
OEA9p1R,baseline,Bryan Murphy,0,N/A
eY9A4Jt2rZ,baseline,Bryan Murphy,0,N/A
YqHLk5Q,baseline,Bryan Murphy,0,N/A
9cWuO90,baseline,Bryan Murphy,1,34.32
bK3Z51c3K9,baseline,Bryan Murphy,0,N/A
85nJYJsX8C,baseline,Cam Woods,0,N/A
23t8K8U,baseline,Cam Woods,1,65.07
6SdebPZ,baseline,Cam Woods,0,N/A
6112nOZ,baseline,Cam Woods,0,N/A
5Vw9n7K,baseline,Cam Woods,1,138.63
CZ36Mh9,baseline,Cece Turner,0,N/A
b0MF2ql2kA,baseline,Bryan Murphy,1,317.37
99HDzh4,baseline,Cam Woods,0,N/A
9oiLemZ,baseline,Cam Woods,1,870.78
H5l547Y,baseline,Cam Woods,1,319.41
J3edkdV,baseline,Bryan Murphy,1,175.51
5u7JeIJ,baseline,Cece Turner,0,N/A
SFVoy0T,baseline,Cam Woods,1,998.39
2Xnw70P,baseline,Cece Turner,0,N/A
Hf6b5Xq6LN,baseline,Cam Woods,1,102.49
7fQ8fCs5fP,baseline,Cece Turner,0,N/A
mTx74AA,baseline,Bryan Murphy,1,502.02
y781o32,baseline,Cam Woods,0,N/A
8Vh327klqf,baseline,Bryan Murphy,0,N/A
6nAQ383,baseline,Cece Turner,0,N/A
5f3oVY9,baseline,Cece Turner,0,N/A
Dw1xIQ5,baseline,Cam Woods,1,349.77
t8R33l5,baseline,Bryan Murphy,0,N/A
0xyfe1cW4o,baseline,Cece Turner,0,N/A
9X1iKLY,baseline,Bryan Murphy,0,N/A
6JAaxq2,baseline,Cece Turner,0,N/A
2ex22PK,baseline,Bryan Murphy,1,558.11
QaX8IKosQZ,baseline,Bryan Murphy,0,N/A
j3b9a7mOCh,baseline,Cam Woods,0,N/A
EoVXMk4,baseline,Cam Woods,1,449.41
31ula8F,baseline,Cam Woods,0,N/A
gGXXkqH,baseline,Cam Woods,1,211.14
HY85qx3,baseline,Cece Turner,0,N/A
y26l872,baseline,Bryan Murphy,1,661.24
j44ryWK,baseline,Bryan Murphy,1,840.86
0it5ar4,baseline,Cece Turner,0,N/A
djzNwN3,baseline,Bryan Murphy,1,355.27
kM91azP,baseline,Bryan Murphy,1,983.02
qyKR1LxVt3,baseline,Cece Turner,0,N/A
aqz2mP0,baseline,Cam Woods,1,400.54
OLgLCZiSlA,baseline,Bryan Murphy,1,158.17
xJm7y72,baseline,Cece Turner,0,N/A
3IW7ukU,baseline,Cece Turner,0,N/A
0DNp9F4,baseline,Cece Turner,0,N/A
V7SyEJ9,baseline,Cece Turner,0,N/A
TuWTI91,baseline,Cece Turner,0,N/A
7u11J14,baseline,Cam Woods,0,N/A
uUWnWAC,baseline,Cam Woods,1,989.72
P6oXIumtUT,baseline,Bryan Murphy,0,N/A
si4lvjkHz3,baseline,Cam Woods,0,N/A
cX6b6ms4mi,baseline,Bryan Murphy,1,284.94
76eM4Tyeh6,baseline,Cece Turner,0,N/A
FSY830R,baseline,Bryan Murphy,0,N/A
AK5FJH5,baseline,Cece Turner,1,425.64
4nvxzQZ,baseline,Bryan Murphy,1,679.16
sCYj765,baseline,Bryan Murphy,1,229.81
hU509XV,baseline,Cam Woods,0,N/A
XSp479S,baseline,Bryan Murphy,1,620.29
T7EMpb1,baseline,Bryan Murphy,1,191.46
FaPfxkD,baseline,Cece Turner,0,N/A
jru54F1,baseline,Cam Woods,1,126.34
Ji4J8OI,baseline,Cece Turner,0,N/A
TS15A9e6ti,baseline,Cece Turner,0,N/A
p8GMh5w18m,baseline,Bryan Murphy,1,143.23
p2WRZjoMby,baseline,Bryan Murphy,1,147.81
99Bro65,baseline,Cece Turner,1,979.55
wjR8adU,baseline,Cece Turner,0,N/A
LsTIhY0,baseline,Cam Woods,0,N/A
n8Lc9o9,baseline,Bryan Murphy,0,N/A
6mn0x4X,baseline,Bryan Murphy,1,881.52
Jl2LuZaZ1Z,baseline,Bryan Murphy,1,90.42
B960h5eiWW,baseline,Cece Turner,0,N/A
l5KBN1A,baseline,Bryan Murphy,0,N/A
CHVkNyl4zb,baseline,Bryan Murphy,1,64.37
L940I31,baseline,Bryan Murphy,0,N/A
UG7n9BV,baseline,Bryan Murphy,1,581.76
79mkpkR,baseline,Bryan Murphy,1,585.04
rL37IPd0W3,baseline,Cam Woods,1,239.32
E508CwoD5E,baseline,Cece Turner,0,N/A
G70WDxjr4P,baseline,Cece Turner,0,N/A
874HVwoO3m,baseline,Cece Turner,0,N/A
0168p3fm91,baseline,Cece Turner,0,N/A
Xsq0KL5,baseline,Cece Turner,0,N/A
Jd9AuNyMhx,baseline,Cam Woods,1,727.64
n6KZewZ,baseline,Cece Turner,0,N/A
VzcDsbu4kh,baseline,Cece Turner,0,N/A
NBOq9JvV2m,baseline,Bryan Murphy,1,142.82
4jq07PF,baseline,Bryan Murphy,1,571.49
m2bA09mgI7,baseline,Bryan Murphy,1,313.37
9Tkzoa7,baseline,Cam Woods,1,878.1
P4Z04lX,baseline,Cam Woods,0,N/A
dP8c4ga0u6,baseline,Cam Woods,0,N/A
7Tyg5jgaNs,baseline,Cam Woods,1,31.15
DGuU75hqR6,baseline,Cam Woods,0,N/A
DaH88Vod1L,baseline,Cece Turner,0,N/A
Wd9lV59,baseline,Cam Woods,1,344.86
z9seRL4,baseline,Cece Turner,0,N/A
eHr7LjU,baseline,Cam Woods,0,N/A
3EZdM79,baseline,Cece Turner,0,N/A
MwXqUiT,baseline,Bryan Murphy,1,192.46
3g73b35,baseline,Cam Woods,0,N/A
M2657x6,baseline,Bryan Murphy,0,N/A
TL7rvB4,baseline,Bryan Murphy,1,808.18
4W4h242,baseline,Bryan Murphy,1,715.88
Py41V95,baseline,Cam Woods,0,N/A
2D7pa7A,baseline,Bryan Murphy,1,277.39
cb9Pv4J,baseline,Bryan Murphy,0,N/A
IwXYA6y2mx,baseline,Bryan Murphy,0,N/A
42SsntO,baseline,Cece Turner,1,26.03
tN7guzjLFS,baseline,Cam Woods,0,N/A
O63M538,baseline,Cece Turner,0,N/A
EtjrvD2,baseline,Cam Woods,1,151.19
5TA5Vyda06,baseline,Cece Turner,0,N/A
9t7otLG,baseline,Bryan Murphy,1,713.83
6185JWr303,baseline,Cam Woods,0,N/A
